ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Yahuna-163_entrance-1,,Yahuna,163_entrance,kope̠re̠ká,kope̠re̠ká,k ɔ p ɛ ɾ ɛ k a,,Koch1914[815],,,^ kope̠re̠ká $,default
Desano-164_exit-1,,Desano,164_exit,wīgólotx̯(e)amu,wīgólotx̯amu,w i i g ɔ ɺ ɔ tʃ a m u,,Koch1914[816],,,^ wīgólotx̯amu $,default
Yahuna-164_exit-1,,Yahuna,164_exit,uā́pakopé̠a,uā́pakopé̠a,w a a p a k ɔ p ɛ a,,Koch1914[816],,,^ uā́pakopé̠a $,default
Desano-165_trapdoor-1,,Desano,165_trapdoor,dix̯sipialítse̠,dix̯sipialítse̠,d i h s i p i a ɺ i ts ɛ,,Koch1914[816],,,^ dix̯sipialítse̠ $,default
Yahuna-165_trapdoor-1,,Yahuna,165_trapdoor,hāapālóa,hāapālóa,h a a a p a a ɺ ɔ a,,Koch1914[816],,,^ hāapālóa $,default
Desano-166_buttressposts-1,,Desano,166_buttressposts,bōrá,bōrá,b ɔ ɔ ɾ a,,Koch1914[816],,,^ bōrá $,default
Yahuna-166_buttressposts-1,,Yahuna,166_buttressposts,bo(x)tá,botá,b ɔ t a,,Koch1914[816],,,^ botá $,default
Desano-166_buttressposts-2,,Desano,166_buttressposts,bōlá,bōlá,b ɔ ɔ ɺ a,,Koch1914[816],,,^ bōlá $,default
Yahuna-167_wallofhouse-1,,Yahuna,167_wallofhouse,koapái(a),koapái,k ɔ a p a i,,Koch1914[816],,,^ koapái $,default
Yahuna-167_wallofhouse-2,,Yahuna,167_wallofhouse,koapái(e),koapái,k ɔ a p a i,,Koch1914[816],,,^ koapái $,default
Yahuna-168_horizontalbattensthatholdthepaxiubabattensofthewalltogetherinthemiddle-1,,Yahuna,168_horizontalbattensthatholdthepaxiubabattensofthewalltogetherinthemiddle,bū́tumaa,bū́tumaa,b u u t u m a a,,Koch1914[816],,,^ bū́tumaa $,default
Yahuna-169_beamsthatsitonthepaxiubabattensonthewallandsupporttheroof-1,,Yahuna,169_beamsthatsitonthepaxiubabattensonthewallandsupporttheroof,koālapái(a),koālapái,k ɔ a a ɺ a p a i,,Koch1914[816],,,^ koālapái $,default
Yahuna-169_beamsthatsitonthepaxiubabattensonthewallandsupporttheroof-2,,Yahuna,169_beamsthatsitonthepaxiubabattensonthewallandsupporttheroof,kóālapái(e),kóālapái,k ɔ a a ɺ a p a i,,Koch1914[816],,,^ kóālapái $,default
Yahuna-170_slopingrafters-1,,Yahuna,170_slopingrafters,uiuahoa,uiuahoa,u j u a h ɔ a,,Koch1914[816],,,^ uiuahoa $,default
Yahuna-171_roofcladdingmadefromleavesofthecaranapalmtree-1,,Yahuna,171_roofcladdingmadefromleavesofthecaranapalmtree,muía,muía,m u i a,,Koch1914[816],,,^ muía $,default
Yahuna-171_roofcladdingmadefromleavesofthecaranapalmtree-2,,Yahuna,171_roofcladdingmadefromleavesofthecaranapalmtree,muī́ya,muī́ya,m u i i j a,,Koch1914[816],,,^ muī́ya $,default
Yahuna-172_horizontalbarrierstowhichthesecaranaleavesareattached-1,,Yahuna,172_horizontalbarrierstowhichthesecaranaleavesareattached,muipái(a),muipái,m u i p a i,,Koch1914[816],,,^ muipái $,default
Yahuna-173_chimney-1,,Yahuna,173_chimney,pā́sikope̠a,pā́sikope̠a,p a a s i k ɔ p ɛ a,,Koch1914[816],,,^ pā́sikope̠a $,default
Yahuna-173_chimney-2,,Yahuna,173_chimney,pā(t)sikope̠a,pāsikope̠a,p a a s i k ɔ p ɛ a,,Koch1914[816],,,^ pāsikope̠a $,default
Desano-174_planting-1,,Desano,174_planting,poé̠,poé̠,p ɔ ɛ,,Koch1914[816],,,^ poé̠ $,default
Yupua-174_planting-1,,Yupua,174_planting,é̥ba,é̥ba,ɨ b a,,Koch1914[816],,,^ é̥ba $,default
Yahuna-174_planting-1,,Yahuna,174_planting,diyóa,diyóa,d i j ɔ a,,Koch1914[816],,,^ diyóa $,default
Koretu-174_planting-1,,Koretu,174_planting,yakotaḥī́re̥,yakotaḥī́re̥,j a k ɔ t a h i i ɾ ɨ,,Koch1914[816],,,^ yakotaḥī́re̥ $,default
Yupua-174_planting-2,,Yupua,174_planting,é̥(x)ba,é̥ba,ɨ b a,,Koch1914[816],,,^ é̥ba $,default
Desano-175_torch-1,,Desano,175_torch,me̥pe̥lí,me̥pe̥lí,m ɨ p ɨ ɺ i,,Koch1914[816],,,^ me̥pe̥lí $,default
Yahuna-176_yeast-1,,Yahuna,176_yeast,pā́pitaka,pā́pitaka,p a a p i t a k a,,Koch1914[816],,,^ pā́pitaka $,default
Yahuna-177_storageplaceinforestlgmitasaua-1,,Yahuna,177_storageplaceinforestlgmitasaua,kōlimatá,kōlimatá,k ɔ ɔ ɺ i m a t a,,Koch1914[816],,,^ kōlimatá $,default
Desano-178_scaffoldinginthehousetoputthingsonorhangon-1,,Desano,178_scaffoldinginthehousetoputthingsonorhangon,kāyá,kāyá,k a a j a,,Koch1914[816],,,^ kāyá $,default
Desano-179_stool-1,,Desano,179_stool,tsē̠ró,tsē̠ró,ts ɛ ɛ ɾ ɔ,,Koch1914[816],,,^ tsē̠ró $,default
Yupua-179_stool-1,,Yupua,179_stool,dóama,dóama,d ɔ a m a,,Koch1914[816],,,^ dóama $,default
Yahuna-179_stool-1,,Yahuna,179_stool,dúpalikumúa,dúpalikumúa,d u p a ɺ i k u m u a,,Koch1914[816],,,^ dúpalikumúa $,default
Koretu-179_stool-1,,Koretu,179_stool,ká̠u,ká̠u,k ɑ u,,Koch1914[816],,,^ ká̠u $,default
Yahuna-179_stool-2,,Yahuna,179_stool,lúpalikumúa,lúpalikumúa,ɺ u p a ɺ i k u m u a,,Koch1914[816],,,^ lúpalikumúa $,default
Desano-180_curauafiber-1,,Desano,180_curauafiber,yohó,yohó,j ɔ h ɔ,,Koch1914[816],,,^ yohó $,default
Desano-181_hammock-1,,Desano,181_hammock,pṹ(g)ẽ,pṹẽ,p ũ ẽ,,Koch1914[816],,,^ pṹẽ $,default
Yupua-181_hammock-1,,Yupua,181_hammock,púe,púe,p u e,,Koch1914[816],,,^ púe $,default
Yahuna-181_hammock-1,,Yahuna,181_hammock,páua,páua,p a w a,,Koch1914[816],,,^ páua $,default
Koretu-181_hammock-1,,Koretu,181_hammock,ḥā́e,ḥā́e,h a a e,,Koch1914[816],,,^ ḥā́e $,default
Desano-181_hammock-2,,Desano,181_hammock,pũ(g)ẽ́,pũẽ́,p ũ ẽ,,Koch1914[816],,,^ pũẽ́ $,default
Koretu-182_cottonhammock-1,,Koretu,182_cottonhammock,i(i)otáḥae,iotáḥae,j ɔ t a h a e,,Koch1914[816],,,^ iotáḥae $,default
Yupua-183_hammockropes-1,,Yupua,183_hammockropes,pue(x)kā́lu,puekā́lu,p u e k a a ɺ u,,Koch1914[816],,,^ puekā́lu $,default
Yahuna-183_hammockropes-1,,Yahuna,183_hammockropes,paukáno,paukáno,p a u k a n ɔ,,Koch1914[816],,,^ paukáno $,default
Desano-184_cotton-1,,Desano,184_cotton,yulá,yulá,j u ɺ a,,Koch1914[816],,,^ yulá $,default
Yupua-184_cotton-1,,Yupua,184_cotton,yuláme̠,yuláme̠,j u ɺ a m ɛ,,Koch1914[816],,,^ yuláme̠ $,default
Yahuna-184_cotton-1,,Yahuna,184_cotton,yutáka,yutáka,j u t a k a,,Koch1914[816],,,^ yutáka $,default
Koretu-184_cotton-1,,Koretu,184_cotton,i'(i)ótāre̥,i'ótāre̥,i ʔ ɔ t a a ɾ ɨ,,Koch1914[816],,,^ i'ótāre̥ $,default
Desano-184_cotton-2,,Desano,184_cotton,yurá,yurá,j u ɾ a,,Koch1914[816],,,^ yurá $,default
Yahuna-184_cotton-2,,Yahuna,184_cotton,yu(x)táka,yutáka,j u t a k a,,Koch1914[816],,,^ yutáka $,default
Desano-185_cloth-1,,Desano,185_cloth,tsū́līro,tsū́līro,ts u u ɺ i i ɾ ɔ,,Koch1914[816],,,^ tsū́līro $,default
Yahuna-185_cloth-1,,Yahuna,185_cloth,sā́ya,sā́ya,s a a j a,,Koch1914[816],,,^ sā́ya $,default
Desano-186_carryingbasketofwomen-1,,Desano,186_carryingbasketofwomen,púibu,púibu,p u i b u,,Koch1914[816],,,^ púibu $,default
Yupua-186_carryingbasketofwomen-1,,Yupua,186_carryingbasketofwomen,pé̥i,pé̥i,p ɨ i,,Koch1914[816],,,^ pé̥i $,default
Yahuna-186_carryingbasketofwomen-1,,Yahuna,186_carryingbasketofwomen,piía,piía,p i i a,,Koch1914[816],,,^ piía $,default
Koretu-186_carryingbasketofwomen-1,,Koretu,186_carryingbasketofwomen,ó(o)atu,óatu,ɔ a t u,,Koch1914[816],,,^ óatu $,default
Yahuna-187_menscarryingbaskettogetcocaleaves-1,,Yahuna,187_menscarryingbaskettogetcocaleaves,uarū́rapiia,uarū́rapiia,w a ɾ u u ɾ a p i i a,,Koch1914[816],,,^ uarū́rapiia $,default
Desano-188_hangingbasket-1,,Desano,188_hangingbasket,puítsamu,puítsamu,p u i ts a m u,,Koch1914[816],,,^ puítsamu $,default
Desano-189_flatbasketformaniocbreadetc-1,,Desano,189_flatbasketformaniocbreadetc,u(e)hḗ̠ku̠ru̠,uhḗ̠ku̠ru̠,u h ɛ ɛ k ʊ ɾ ʊ,,Koch1914[816],,,^ uhḗ̠ku̠ru̠ $,default
Yupua-189_flatbasketformaniocbreadetc-1,,Yupua,189_flatbasketformaniocbreadetc,náxkala,náxkala,n a h k a ɺ a,,Koch1914[816],,,^ náxkala $,default
Yahuna-189_flatbasketformaniocbreadetc-1,,Yahuna,189_flatbasketformaniocbreadetc,popóloka,popóloka,p ɔ p ɔ ɺ ɔ k a,,Koch1914[816],,,^ popóloka $,default
Koretu-189_flatbasketformaniocbreadetc-1,,Koretu,189_flatbasketformaniocbreadetc,te̥lolípuku,te̥lolípuku,t ɨ ɺ ɔ ɺ i p u k u,,Koch1914[816],,,^ te̥lolípuku $,default
Desano-190_largeflatfinemaniocstrainer-1,,Desano,190_largeflatfinemaniocstrainer,tsīrúli,tsīrúli,ts i i ɾ u ɺ i,,Koch1914[816],,,^ tsīrúli $,default
Yupua-190_largeflatfinemaniocstrainer-1,,Yupua,190_largeflatfinemaniocstrainer,yáegé̥le̥,yáegé̥le̥,j a e g ɨ ɺ ɨ,,Koch1914[816],,,^ yáegé̥le̥ $,default
Yahuna-190_largeflatfinemaniocstrainer-1,,Yahuna,190_largeflatfinemaniocstrainer,bīkaripe̠pe̠,bīkaripe̠pe̠,b i i k a ɾ i p ɛ p ɛ,,Koch1914[816],,,^ bīkaripe̠pe̠ $,default
Koretu-190_largeflatfinemaniocstrainer-1,,Koretu,190_largeflatfinemaniocstrainer,tī́lōri,tī́lōri,t i i ɺ ɔ ɔ ɾ i,,Koch1914[816],,,^ tī́lōri $,default
Yahuna-190_largeflatfinemaniocstrainer-2,,Yahuna,190_largeflatfinemaniocstrainer,mikalípe̠pe̠,mikalípe̠pe̠,m i k a ɺ i p ɛ p ɛ,,Koch1914[816],,,^ mikalípe̠pe̠ $,default
Desano-191_largeflatcoarsermaniocstrainer-1,,Desano,191_largeflatcoarsermaniocstrainer,tsī́bulu,tsī́bulu,ts i i b u ɺ u,,Koch1914[816],,,^ tsī́bulu $,default
Yahuna-191_largeflatcoarsermaniocstrainer-1,,Yahuna,191_largeflatcoarsermaniocstrainer,pe̠pé̠a,pe̠pé̠a,p ɛ p ɛ a,,Koch1914[816],,,^ pe̠pé̠a $,default
Desano-191_largeflatcoarsermaniocstrainer-2,,Desano,191_largeflatcoarsermaniocstrainer,tsī́buru,tsī́buru,ts i i b u ɾ u,,Koch1914[816],,,^ tsī́buru $,default
Desano-192_flatcoarserbasketforstoringfruitsbulbsetc-1,,Desano,192_flatcoarserbasketforstoringfruitsbulbsetc,ōé̠,ōé̠,ɔ ɔ ɛ,,Koch1914[816],,,^ ōé̠ $,default
Desano-193_deepbasketforstoringfarinhamaniocflour-1,,Desano,193_deepbasketforstoringfarinhamaniocflour,dē̠ne̠mú,dē̠ne̠mú,d ɛ ɛ n ɛ m u,,Koch1914[816],,,^ dē̠ne̠mú $,default
Desano-194_cylindermadeoftreebarkforstoringmaniocdough-1,,Desano,194_cylindermadeoftreebarkforstoringmaniocdough,ṓsetsalino,ṓsetsalino,ɔ ɔ s e ts a ɺ i n ɔ,,Koch1914[816],,,^ ṓsetsalino $,default
Yahuna-195_smallroundveryfinesievetosievecocapowder-1,,Yahuna,195_smallroundveryfinesievetosievecocapowder,bikalípe̠pe̠makanaka,bikalípe̠pe̠makanaka,b i k a ɺ i p ɛ p ɛ m a k a n a k a,,Koch1914[816],,,^ bikalípe̠pe̠makanaka $,default
Desano-196_matforcoveringvessels-1,,Desano,196_matforcoveringvessels,be̠hē̠ró,be̠hē̠ró,b ɛ h ɛ ɛ ɾ ɔ,,Koch1914[816],,,^ be̠hē̠ró $,default
Desano-197_braidedtubetipitiforsqueezingthemaniocdough-1,,Desano,197_braidedtubetipitiforsqueezingthemaniocdough,uaxtíke̠ru,uaxtíke̠ru,w a h t i k ɛ ɾ u,,Koch1914[816],,,^ uaxtíke̠ru $,default
Yupua-197_braidedtubetipitiforsqueezingthemaniocdough-1,,Yupua,197_braidedtubetipitiforsqueezingthemaniocdough,pī́nu,pī́nu,p i i n u,,Koch1914[816],,,^ pī́nu $,default
Yahuna-197_braidedtubetipitiforsqueezingthemaniocdough-1,,Yahuna,197_braidedtubetipitiforsqueezingthemaniocdough,ã̄nyã́pakeaka,ã̄nyã́pakeaka,ã ã ɲ ã p a k e a k a,,Koch1914[816],,,^ ã̄nyã́pakeaka $,default
Koretu-197_braidedtubetipitiforsqueezingthemaniocdough-1,,Koretu,197_braidedtubetipitiforsqueezingthemaniocdough,ãyã́ḥāke̥,ãyã́ḥāke̥,ã j ã h a a k ɨ,,Koch1914[816],,,^ ãyã́ḥāke̥ $,default
Yahuna-198_squaremenstucumcordbagforsmallitems-1,,Yahuna,198_squaremenstucumcordbagforsmallitems,uahúa,uahúa,w a h u a,,Koch1914[816],,,^ uahúa $,default
Yahuna-198_squaremenstucumcordbagforsmallitems-2,,Yahuna,198_squaremenstucumcordbagforsmallitems,uahupíy(e),uahupíy,w a h u p i j e,,Koch1914[816],,,^ uahupíy $,default
Yahuna-199_knittingframetomanufacturethesebags-1,,Yahuna,199_knittingframetomanufacturethesebags,uahutakóa,uahutakóa,w a h u t a k ɔ a,,Koch1914[816],,,^ uahutakóa $,default
Desano-200_firefans-1,,Desano,200_firefans,uē̠ré̠no,uē̠ré̠no,w ɛ ɛ ɾ ɛ n ɔ,,Koch1914[816],,,^ uē̠ré̠no $,default
Yahuna-200_firefans-1,,Yahuna,200_firefans,ue̠nia,ue̠nia,w ɛ n i a,,Koch1914[816],,,^ ue̠nia $,default
Desano-200_firefans-2,,Desano,200_firefans,uē̠lé̠no,uē̠lé̠no,w ɛ ɛ ɺ ɛ n ɔ,,Koch1914[816],,,^ uē̠lé̠no $,default
Desano-202_bigcalabash-1,,Desano,202_bigcalabash,kóatsuru,kóatsuru,k ɔ a ts u ɾ u,,Koch1914[816],,,^ kóatsuru $,default
Yupua-202_bigcalabash-1,,Yupua,202_bigcalabash,kóa,kóa,k ɔ a,,Koch1914[816],,,^ kóa $,default
Yahuna-202_bigcalabash-1,,Yahuna,202_bigcalabash,pé̠takoa,pé̠takoa,p ɛ t a k ɔ a,,Koch1914[816],,,^ pé̠takoa $,default
Koretu-202_bigcalabash-1,,Koretu,202_bigcalabash,kṓrokia,kṓrokia,k ɔ ɔ ɾ ɔ k i a,,Koch1914[816],,,^ kṓrokia $,default
Desano-203_smallcalabashforscooping-1,,Desano,203_smallcalabashforscooping,kóalu,kóalu,k ɔ a ɺ u,,Koch1914[816],,,^ kóalu $,default
Yupua-203_smallcalabashforscooping-1,,Yupua,203_smallcalabashforscooping,kóamã(g)ẽ,kóamãẽ,k ɔ a m ã ẽ,,Koch1914[816],,,^ kóamãẽ $,default
Yahuna-203_smallcalabashforscooping-1,,Yahuna,203_smallcalabashforscooping,pé̠takomakanaka,pé̠takomakanaka,p ɛ t a k ɔ m a k a n a k a,,Koch1914[816],,,^ pé̠takomakanaka $,default
Koretu-203_smallcalabashforscooping-1,,Koretu,203_smallcalabashforscooping,kṓrokolei̯kia,kṓrokolei̯kia,k ɔ ɔ ɾ ɔ k ɔ ɺ e i k i a,,Koch1914[816],,,^ kṓrokolei̯kia $,default
Desano-203_smallcalabashforscooping-2,,Desano,203_smallcalabashforscooping,kóāru,kóāru,k ɔ a a ɾ u,,Koch1914[816],,,^ kóāru $,default
Desano-204_cookingpot-1,,Desano,204_cookingpot,kīpútsu̠ru̠,kīpútsu̠ru̠,k i i p u ts ʊ ɾ ʊ,,Koch1914[817],,,^ kīpútsu̠ru̠ $,default
Yupua-204_cookingpot-1,,Yupua,204_cookingpot,tx̯ó(o)lo,tx̯ólo,tʃ ɔ ɺ ɔ,,Koch1914[817],,,^ tx̯ólo $,default
Yahuna-204_cookingpot-1,,Yahuna,204_cookingpot,hotoitahá,hotoitahá,h ɔ t ɔ i t a h a,,Koch1914[817],,,^ hotoitahá $,default
Koretu-204_cookingpot-1,,Koretu,204_cookingpot,hḗ̠ne̠ke̠alo,hḗ̠ne̠ke̠alo,h ɛ ɛ n ɛ k ɛ a ɺ ɔ,,Koch1914[817],,,^ hḗ̠ne̠ke̠alo $,default
Yupua-204_cookingpot-2,,Yupua,204_cookingpot,t(š)ó(o)lo,tólo,t ɔ ɺ ɔ,,Koch1914[817],,,^ tólo $,default
Yupua-204_cookingpot-3,,Yupua,204_cookingpot,sṓro,sṓro,s ɔ ɔ ɾ ɔ,,Koch1914[817],,,^ sṓro $,default
Yupua-204_cookingpot-4,,Yupua,204_cookingpot,sṓlo,sṓlo,s ɔ ɔ ɺ ɔ,,Koch1914[817],,,^ sṓlo $,default
Desano-205_ironsaucepan-1,,Desano,205_ironsaucepan,kōme̠tsoró,kōme̠tsoró,k ɔ ɔ m ɛ ts ɔ ɾ ɔ,,Koch1914[817],,,^ kōme̠tsoró $,default
Yahuna-206_largekashiripot-1,,Yahuna,206_largekashiripot,hotopakie̠ká,hotopakie̠ká,h ɔ t ɔ p a k i ɛ k a,,Koch1914[817],,,^ hotopakie̠ká $,default
Desano-207_deepbowlinwhichyoucanfermentthemanioc-1,,Desano,207_deepbowlinwhichyoucanfermentthemanioc,tsōlópa,tsōlópa,ts ɔ ɔ ɺ ɔ p a,,Koch1914[817],,,^ tsōlópa $,default
Desano-207_deepbowlinwhichyoucanfermentthemanioc-2,,Desano,207_deepbowlinwhichyoucanfermentthemanioc,tsōrópa,tsōrópa,ts ɔ ɔ ɾ ɔ p a,,Koch1914[817],,,^ tsōrópa $,default
Desano-208_largeflattersaucepanformanicueraboiledmaniocjuice-1,,Desano,208_largeflattersaucepanformanicueraboiledmaniocjuice,yoxkátsolo,yoxkátsolo,j ɔ h k a ts ɔ ɺ ɔ,,Koch1914[817],,,^ yoxkátsolo $,default
Desano-208_largeflattersaucepanformanicueraboiledmaniocjuice-2,,Desano,208_largeflattersaucepanformanicueraboiledmaniocjuice,yoxkátsoro,yoxkátsoro,j ɔ h k a ts ɔ ɾ ɔ,,Koch1914[817],,,^ yoxkátsoro $,default
Desano-209_clayvesselforthedrink-1,,Desano,209_clayvesselforthedrink,gaxbī́tsolo,gaxbī́tsolo,g a h b i i ts ɔ ɺ ɔ,,Koch1914[817],,,^ gaxbī́tsolo $,default
Desano-209_clayvesselforthedrink-2,,Desano,209_clayvesselforthedrink,gaxbī́tsoro,gaxbī́tsoro,g a h b i i ts ɔ ɾ ɔ,,Koch1914[817],,,^ gaxbī́tsoro $,default
Desano-210_waterpotwithtwohandles-1,,Desano,210_waterpotwithtwohandles,tsōróbu,tsōróbu,ts ɔ ɔ ɾ ɔ b u,,Koch1914[817],,,^ tsōróbu $,default
Yahuna-210_waterpotwithtwohandles-1,,Yahuna,210_waterpotwithtwohandles,ókolihotó,ókolihotó,ɔ k ɔ ɺ i h ɔ t ɔ,,Koch1914[817],,,^ ókolihotó $,default
Yahuna-210_waterpotwithtwohandles-2,,Yahuna,210_waterpotwithtwohandles,hokólihoto,hokólihoto,h ɔ k ɔ ɺ i h ɔ t ɔ,,Koch1914[817],,,^ hokólihoto $,default
Yahuna-211_claybowl-1,,Yahuna,211_claybowl,tsē̠róa,tsē̠róa,ts ɛ ɛ ɾ ɔ a,,Koch1914[817],,,^ tsē̠róa $,default
Yahuna-211_claybowl-2,,Yahuna,211_claybowl,tā́pioto,tā́pioto,t a a p i ɔ t ɔ,,Koch1914[817],,,^ tā́pioto $,default
Yupua-212_bowlforcoca-1,,Yupua,212_bowlforcoca,gaxpipáxtsula,gaxpipáxtsula,g a h p i p a h ts u ɺ a,,Koch1914[817],,,^ gaxpipáxtsula $,default
Yahuna-213_claybowlwithlegashandle-1,,Yahuna,213_claybowlwithlegashandle,muákahe̠,muákahe̠,m u a k a h ɛ,,Koch1914[817],,,^ muákahe̠ $,default
Desano-214_clay-1,,Desano,214_clay,mā́ta,mā́ta,m a a t a,,Koch1914[817],,,^ mā́ta $,default
Desano-215_hourglassshapedframemadeofsticksforvessels-1,,Desano,215_hourglassshapedframemadeofsticksforvessels,yuiró,yuiró,j u i ɾ ɔ,,Koch1914[817],,,^ yuiró $,default
Desano-216_mortar-1,,Desano,216_mortar,pāmṓno,pāmṓno,p a a m ɔ ɔ n ɔ,,Koch1914[817],,,^ pāmṓno $,default
Yahuna-216_mortar-1,,Yahuna,216_mortar,taāpitúalike,taāpitúalike,t a a a p i t u a ɺ i k e,,Koch1914[817],,,^ taāpitúalike $,default
Desano-217_pestle-1,,Desano,217_pestle,yuxké̥ke̥,yuxké̥ke̥,j u h k ɨ k ɨ,,Koch1914[817],,,^ yuxké̥ke̥ $,default
Yahuna-217_pestle-1,,Yahuna,217_pestle,taāpitualikeyapúa,taāpitualikeyapúa,t a a a p i t u a ɺ i k e j a p u a,,Koch1914[817],,,^ taāpitualikeyapúa $,default
Desano-218_stovetop-1,,Desano,218_stovetop,"gālálu,",gālálu,g a a ɺ a ɺ u,,Koch1914[817],,,^ gālálu $,default
Yupua-218_stovetop-1,,Yupua,218_stovetop,(n)gā́la,gā́la,g a a ɺ a,,Koch1914[817],,,^ gā́la $,default
Yahuna-218_stovetop-1,,Yahuna,218_stovetop,hōtía,hōtía,h ɔ ɔ t i a,,Koch1914[817],,,^ hōtía $,default
Desano-218_stovetop-2,,Desano,218_stovetop,gāráru,gāráru,g a a ɾ a ɾ u,,Koch1914[817],,,^ gāráru $,default
Desano-219_earthenware-1,,Desano,219_earthenware,pe̠áme̠ye̠,pe̠áme̠ye̠,p ɛ a m ɛ j ɛ,,Koch1914[817],,,^ pe̠áme̠ye̠ $,default
Desano-220_gridiron-1,,Desano,220_gridiron,uaikaya,uaikaya,w a i k a j a,,Koch1914[817],,,^ uaikaya $,default
Yupua-220_gridiron-1,,Yupua,220_gridiron,neā(d)yá,neāyá,n e a a j a,,Koch1914[817],,,^ neāyá $,default
Yahuna-220_gridiron-1,,Yahuna,220_gridiron,ā́hia,ā́hia,a a h i a,,Koch1914[817],,,^ ā́hia $,default
Koretu-220_gridiron-1,,Koretu,220_gridiron,há(a)te̥ri,háte̥ri,h a t ɨ ɾ i,,Koch1914[817],,,^ háte̥ri $,default
Desano-221_maniocgrater-1,,Desano,221_maniocgrater,tsṹ(g)ũrũ,tsṹũrũ,ts ũ ũ ɾ ũ,,Koch1914[817],,,^ tsṹũrũ $,default
Yahuna-221_maniocgrater-1,,Yahuna,221_maniocgrater,ā́tahokoa,ā́tahokoa,a a t a h ɔ k ɔ a,,Koch1914[817],,,^ ā́tahokoa $,default
Yahuna-222_woodencylinderinwhichcocaistapped-1,,Yahuna,222_woodencylinderinwhichcocaistapped,taā́pipalikía,taā́pipalikía,t a a a p i p a ɺ i k i a,,Koch1914[817],,,^ taā́pipalikía $,default
Yahuna-222_woodencylinderinwhichcocaistapped-2,,Yahuna,222_woodencylinderinwhichcocaistapped,taā́pipanikía,taā́pipanikía,t a a a p i p a n i k i a,,Koch1914[817],,,^ taā́pipanikía $,default
Yahuna-223_cocahammer-1,,Yahuna,223_cocahammer,(t)sopálikiuahóa,sopálikiuahóa,s ɔ p a ɺ i k i w a h ɔ a,,Koch1914[817],,,^ sopálikiuahóa $,default
Yahuna-224_raffiabagsforcoca-1,,Yahuna,224_raffiabagsforcoca,taā́piuaho,taā́piuaho,t a a a p i w a h ɔ,,Koch1914[817],,,^ taā́piuaho $,default
Yahuna-225_hollowbirdbonesforsuckingcoca-1,,Yahuna,225_hollowbirdbonesforsuckingcoca,taā́piūlikukia,taā́piūlikukia,t a a a p i u u ɺ i k u k i a,,Koch1914[817],,,^ taā́piūlikukia $,default
Yahuna-226_calabashwithlidasacocacontainer-1,,Yahuna,226_calabashwithlidasacocacontainer,ulé̠raka,ulé̠raka,u ɺ ɛ ɾ a k a,,Koch1914[817],,,^ ulé̠raka $,default
Yahuna-227_woodenlidforthiscalabash-1,,Yahuna,227_woodenlidforthiscalabash,takū́li(e),takū́li,t a k u u ɺ i,,Koch1914[817],,,^ takū́li $,default
Yahuna-228_bonespoonusedtotakecoca-1,,Yahuna,228_bonespoonusedtotakecoca,taā́pipái(e),taā́pipái,t a a a p i p a i,,Koch1914[817],,,^ taā́pipái $,default
Desano-229_axe-1,,Desano,229_axe,kumé,kumé,k u m e,,Koch1914[817],,,^ kumé $,default
Yupua-229_axe-1,,Yupua,229_axe,kū́mi,kū́mi,k u u m i,,Koch1914[817],,,^ kū́mi $,default
Yahuna-229_axe-1,,Yahuna,229_axe,kōmé̠a,kōmé̠a,k ɔ ɔ m ɛ a,,Koch1914[817],,,^ kōmé̠a $,default
Koretu-229_axe-1,,Koretu,229_axe,komé̠tako,komé̠tako,k ɔ m ɛ t a k ɔ,,Koch1914[817],,,^ komé̠tako $,default
Desano-230_stoneaxe-1,,Desano,230_stoneaxe,yēlékume,yēlékume,j e e ɺ e k u m e,,Koch1914[817],,,^ yēlékume $,default
Yahuna-230_stoneaxe-1,,Yahuna,230_stoneaxe,ā́takome̠a,ā́takome̠a,a a t a k ɔ m ɛ a,,Koch1914[817],,,^ ā́takome̠a $,default
Desano-231_knife-1,,Desano,231_knife,mā́du̠mhi,mā́du̠mhi,m a a d ʊ m h i,,Koch1914[817],,,^ mā́du̠mhi $,default
Yupua-231_knife-1,,Yupua,231_knife,yé̥ipai,yé̥ipai,j ɨ i p a i,,Koch1914[817],,,^ yé̥ipai $,default
Yahuna-231_knife-1,,Yahuna,231_knife,uīropái,uīropái,w i i ɾ ɔ p a i,,Koch1914[817],,,^ uīropái $,default
Koretu-231_knife-1,,Koretu,231_knife,ué̥ta,ué̥ta,w ɨ t a,,Koch1914[817],,,^ ué̥ta $,default
Yupua-231_knife-2,,Yupua,231_knife,yé̥ipa(h)i,yé̥ipai,j ɨ i p a i,,Koch1914[817],,,^ yé̥ipai $,default
Desano-232_forestknife-1,,Desano,232_forestknife,yoā́limhi,yoā́limhi,j ɔ a a ɺ i m h i,,Koch1914[817],,,^ yoā́limhi $,default
Yahuna-232_forestknife-1,,Yahuna,232_forestknife,sarasára,sarasára,s a ɾ a s a ɾ a,,Koch1914[817],,,^ sarasára $,default
Desano-233_canoe-1,,Desano,233_canoe,yuxké̥tsiru,yuxké̥tsiru,j u h k ɨ ts i ɾ u,,Koch1914[817],,,^ yuxké̥tsiru $,default
Yupua-233_canoe-1,,Yupua,233_canoe,kumú,kumú,k u m u,,Koch1914[817],,,^ kumú $,default
