ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Achagua-1_i-1,,Achagua,1_i,nuya,nuya,n u j a,,walker2011,,,^n u y a$,default
Yanesha-1_i-1,,Yanesha,1_i,na,na,n a,,walker2011,,,^n a$,default
Anauya-1_i-1,,Anauya,1_i,nu,nu,n u,,walker2011,,,^n u$,default
Apurina-1_i-1,,Apurina,1_i,nota,nota,n o t a,,walker2011,,,^n o t a$,default
Aruan-1_i-1,,Aruan,1_i,nuy,nuy,n u y,,walker2011,,,^n u y$,default
Ashaninka-1_i-1,,Ashaninka,1_i,naro,naro,n a r o,,walker2011,,,^n a r o$,default
Xiriana-1_i-1,,Xiriana,1_i,nui,nui,n u i,,walker2011,,,^n u i$,default
Avane-1_i-1,,Avane,1_i,nuya,nuya,n u j a,,walker2011,,,^n u y a$,default
BaniwaDoIcana-1_i-1,,BaniwaDoIcana,1_i,hnua,hnua,h n u a,,walker2011,,,^h n u a$,default
Bare-1_i-1,,Bare,1_i,"nu-ni, nũ",nu-ni,n u + n i,,walker2011,,,^n u - n i$,default
Bare-1_i-2,,Bare,1_i,"nu-ni, nũ",nũ,n ũ,,walker2011,,,^n ũ$,default
Baure-1_i-1,,Baure,1_i,ntiʔ,ntiʔ,n t i ʔ,,walker2011,,,^n t i ʔ$,default
Cabiyari-1_i-1,,Cabiyari,1_i,ɲu,ɲu,ɲ u,,walker2011,,,^ɲ u$,default
Caquinte-1_i-1,,Caquinte,1_i,no,no,n o,,walker2011,,,^n o$,default
Cariai-1_i-1,,Cariai,1_i,ni-wai,ni-wai,n i + w a i,,walker2011,,,^n i - w a i$,default
Chamicuro-1_i-1,,Chamicuro,1_i,uʔti,uʔti,u ʔ t i,,walker2011,,,^u ʔ t i$,default
EnaweneNawe-1_i-1,,EnaweneNawe,1_i,nato,nato,n a t o,,walker2011,,,^n a t o$,default
Garifuna-1_i-1,,Garifuna,1_i,au[m] nuguya[f],au_nuguya,a u + n u g u j a,,walker2011,,,^a u _ n u g u y a$,default
Wayuu-1_i-1,,Wayuu,1_i,ta-ya,ta-ya,t a + j a,,walker2011,,,^t a - y a$,default
Guinau-1_i-1,,Guinau,1_i,ndu,ndu,n d u,,walker2011,,,^n d u$,default
Ignaciano-1_i-1,,Ignaciano,1_i,núti,núti,n ú/u t i,,walker2011,,,^n ú t i$,default
Inapari-1_i-1,,Inapari,1_i,nohá,nohá,n o h á/a,,walker2011,,,^n o h á$,default
IslandCarib-1_i-1,,IslandCarib,1_i,nu-guia,nu-guia,n u + g u i a,,walker2011,,,^n u - g u i a$,default
Karutana-1_i-1,,Karutana,1_i,nua,nua,n u a,,walker2011,,,^n u a$,default
Kaishana-1_i-1,,Kaishana,1_i,nuwa,nuwa,n u w a,,walker2011,,,^n u w a$,default
Kinikinao-1_i-1,,Kinikinao,1_i,uːndi,uːndi,uː n d i,,walker2011,,,^uː n d i$,default
Curripaco-1_i-1,,Curripaco,1_i,hnua,hnua,h n u a,,walker2011,,,^h n u a$,default
Lokono-1_i-1,,Lokono,1_i,de,de,d e,,walker2011,,,^d e$,default
Machiguenga-1_i-1,,Machiguenga,1_i,naro,naro,n a r o,,walker2011,,,^n a r o$,default
Maipure-1_i-1,,Maipure,1_i,nuya,nuya,n u j a,,walker2011,,,^n u y a$,default
Manao-1_i-1,,Manao,1_i,nu,nu,n u,,walker2011,,,^n u$,default
Mandahuaca-1_i-1,,Mandahuaca,1_i,nu-yaha,nu-yaha,n u + j a h a,,walker2011,,,^n u - y a h a$,default
Machinere-1_i-1,,Machinere,1_i,no,no,n o,,walker2011,,,^n o$,default
Marawan-1_i-1,,Marawan,1_i,nu-,nu-,n u,,walker2011,,,^n u -$,default
Maragua-1_i-1,,Maragua,1_i,nya,nya,n j a,,walker2011,,,^n y a$,default
Mariate-1_i-1,,Mariate,1_i,nu,nu,n u,,walker2011,,,^n u$,default
MapidianMawayana-1_i-1,,MapidianMawayana,1_i,nu,nu,n u,,walker2011,,,^n u$,default
Mehinaku-1_i-1,,Mehinaku,1_i,natu,natu,n a t u,,walker2011,,,^n a t u$,default
Nomatsiguenga-1_i-1,,Nomatsiguenga,1_i,naro,naro,n a r o,,walker2011,,,^n a r o$,default
Palikur-1_i-1,,Palikur,1_i,nah,nah,n a h,,walker2011,,,^n a h$,default
Paraujano-1_i-1,,Paraujano,1_i,te,te,t e,,walker2011,,,^t e$,default
Parecis-1_i-1,,Parecis,1_i,natjwo,natjwo,n a tʲʷ o,,walker2011,,,^n a tjw o$,default
Passe-1_i-1,,Passe,1_i,nu,nu,n u,,walker2011,,,^n u$,default
Piapoco-1_i-1,,Piapoco,1_i,núa,núa,n ú/u a,,walker2011,,,^n ú a$,default
Yine-1_i-1,,Yine,1_i,gita,gita,g i t a,,walker2011,,,^g i t a$,default
Resigaro-1_i-1,,Resigaro,1_i,n̥o,n̥o,n̥ o,,walker2011,,,^n̥ o$,default
Saraveca-1_i-1,,Saraveca,1_i,nato,nato,n a t o,,walker2011,,,^n a t o$,default
Taino-1_i-1,,Taino,1_i,"nu, da-, daka",nu,n u,,walker2011,,,^n u$,default
Taino-1_i-2,,Taino,1_i,"nu, da-, daka",da-,d a,,walker2011,,,^d a -$,default
Taino-1_i-3,,Taino,1_i,"nu, da-, daka",daka,d a k a,,walker2011,,,^d a k a$,default
Tariana-1_i-1,,Tariana,1_i,nuha,nuha,n u h a,,walker2011,,,^n u h a$,default
Terena-1_i-1,,Terena,1_i,ûndi,ûndi,û/u n d i,,walker2011,,,^û n d i$,default
Trinitario-1_i-1,,Trinitario,1_i,nuti,nuti,n u t i,,walker2011,,,^n u t i$,default
Wainuma-1_i-1,,Wainuma,1_i,nuu,nuu,n uː,,walker2011,,,^n uu$,default
Wapishana-1_i-1,,Wapishana,1_i,ũgaɽɨ,ũgaɽɨ,ũ g a ɽ ɨ,,walker2011,,,^ũ g a ɽ ɨ$,default
Araicu-1_i-1,,Araicu,1_i,u-nu,u-nu,u + n u,,walker2011,,,^u - n u$,default
Warekena-1_i-1,,Warekena,1_i,nuha,nuha,n u h a,,walker2011,,,^n u h a$,default
WarekenaVelha-1_i-1,,WarekenaVelha,1_i,nuya,nuya,n u j a,,walker2011,,,^n u y a$,default
Waura-1_i-1,,Waura,1_i,natu,natu,n a t u,,walker2011,,,^n a t u$,default
Yavitero-1_i-1,,Yavitero,1_i,nuya,nuya,n u j a,,walker2011,,,^n u y a$,default
Yawalapiti-1_i-1,,Yawalapiti,1_i,natu,natu,n a t u,,walker2011,,,^n a t u$,default
Yucuna-1_i-1,,Yucuna,1_i,nuka,nuka,n u k a,,walker2011,,,^n u k a$,default
Jumana-1_i-1,,Jumana,1_i,nɨ-te,nɨ-te,n ɨ + t e,,walker2011,,,^n ɨ - t e$,default
Achagua-2_you-1,,Achagua,2_you,hiya,hiya,h i j a,,walker2011,,,^h i y a$,default
Yanesha-2_you-1,,Yanesha,2_you,pja,pja,p j a,,walker2011,,,^p j a$,default
Anauya-2_you-1,,Anauya,2_you,hi,hi,h i,,walker2011,,,^h i$,default
Apurina-2_you-1,,Apurina,2_you,pita,pita,p i t a,,walker2011,,,^p i t a$,default
Aruan-2_you-1,,Aruan,2_you,pi,pi,p i,,walker2011,,,^p i$,default
Ashaninka-2_you-1,,Ashaninka,2_you,aviro,aviro,a v i r o,,walker2011,,,^a v i r o$,default
Xiriana-2_you-1,,Xiriana,2_you,ɸi,ɸi,ɸ i,,walker2011,,,^ɸ i$,default
Avane-2_you-1,,Avane,2_you,piya,piya,p i j a,,walker2011,,,^p i y a$,default
BaniwaDoIcana-2_you-1,,BaniwaDoIcana,2_you,phia,phia,pʰ i a,,walker2011,,,^ph i a$,default
Bare-2_you-1,,Bare,2_you,"bi-ni, bĩ",bi-ni,b i + n i,,walker2011,,,^b i - n i$,default
Bare-2_you-2,,Bare,2_you,"bi-ni, bĩ",bĩ,b ĩ,,walker2011,,,^b ĩ$,default
Baure-2_you-1,,Baure,2_you,pitiʔ,pitiʔ,p i t i ʔ,,walker2011,,,^p i t i ʔ$,default
Cabiyari-2_you-1,,Cabiyari,2_you,phe,phe,pʰ e,,walker2011,,,^ph e$,default
Caquinte-2_you-1,,Caquinte,2_you,apiati,apiati,a p i a t i,,walker2011,,,^a p i a t i$,default
Cariai-2_you-1,,Cariai,2_you,pi-wai,pi-wai,p i + w a i,,walker2011,,,^p i - w a i$,default
Chamicuro-2_you-1,,Chamicuro,2_you,piʔti,piʔti,p i ʔ t i,,walker2011,,,^p i ʔ t i$,default
EnaweneNawe-2_you-1,,EnaweneNawe,2_you,hiʃu,hiʃu,h i ʃ u,,walker2011,,,^h i ʃ u$,default
Garifuna-2_you-1,,Garifuna,2_you,"amɨrɨ,  ban, hugίa, huguya, humá",amɨrɨ,a m ɨ r ɨ,,walker2011,,,^a m ɨ r ɨ$,default
Garifuna-2_you-2,,Garifuna,2_you,"amɨrɨ,  ban, hugίa, huguya, humá",ban,b a n,,walker2011,,,^b a n$,default
Garifuna-2_you-3,,Garifuna,2_you,"amɨrɨ,  ban, hugίa, huguya, humá",hugίa,h u g ί/i a,,walker2011,,,^h u g ί a$,default
Garifuna-2_you-4,,Garifuna,2_you,"amɨrɨ,  ban, hugίa, huguya, humá",huguya,h u g u j a,,walker2011,,,^h u g u y a$,default
Garifuna-2_you-5,,Garifuna,2_you,"amɨrɨ,  ban, hugίa, huguya, humá",humá,h u m á/a,,walker2011,,,^h u m á$,default
Wayuu-2_you-1,,Wayuu,2_you,pia,pia,p i a,,walker2011,,,^p i a$,default
Guinau-2_you-1,,Guinau,2_you,mbudu,mbudu,m b u d u,,walker2011,,,^m b u d u$,default
Ignaciano-2_you-1,,Ignaciano,2_you,píti,píti,p í/i t i,,walker2011,,,^p í t i$,default
Inapari-2_you-1,,Inapari,2_you,pisá,pisá,p i s á/a,,walker2011,,,^p i s á$,default
IslandCarib-2_you-1,,IslandCarib,2_you,hu-guia,hu-guia,h u + g u i a,,walker2011,,,^h u - g u i a$,default
Karutana-2_you-1,,Karutana,2_you,phia,phia,pʰ i a,,walker2011,,,^ph i a$,default
Kaishana-2_you-1,,Kaishana,2_you,pɨwa,pɨwa,p ɨ w a,,walker2011,,,^p ɨ w a$,default
Kinikinao-2_you-1,,Kinikinao,2_you,iːti,iːti,iː t i,,walker2011,,,^iː t i$,default
Curripaco-2_you-1,,Curripaco,2_you,phia,phia,pʰ i a,,walker2011,,,^ph i a$,default
Lokono-2_you-1,,Lokono,2_you,bi,bi,b i,,walker2011,,,^b i$,default
Machiguenga-2_you-1,,Machiguenga,2_you,βiro,βiro,β i r o,,walker2011,,,^β i r o$,default
Maipure-2_you-1,,Maipure,2_you,piya,piya,p i j a,,walker2011,,,^p i y a$,default
Manao-2_you-1,,Manao,2_you,pi,pi,p i,,walker2011,,,^p i$,default
Mandahuaca-2_you-1,,Mandahuaca,2_you,hi-yaha,hi-yaha,h i + j a h a,,walker2011,,,^h i - y a h a$,default
Machinere-2_you-1,,Machinere,2_you,pi,pi,p i,,walker2011,,,^p i$,default
Marawan-2_you-1,,Marawan,2_you,pi-,pi-,p i,,walker2011,,,^p i -$,default
Maragua-2_you-1,,Maragua,2_you,pya,pya,p j a,,walker2011,,,^p y a$,default
Mariate-2_you-1,,Mariate,2_you,pɨː,pɨː,p ɨː,,walker2011,,,^p ɨː$,default
MapidianMawayana-2_you-1,,MapidianMawayana,2_you,ri,ri,r i,,walker2011,,,^r i$,default
Mehinaku-2_you-1,,Mehinaku,2_you,pitsu,pitsu,p i ts u,,walker2011,,,^p i ts u$,default
Nomatsiguenga-2_you-1,,Nomatsiguenga,2_you,obiro,obiro,o b i r o,,walker2011,,,^o b i r o$,default
Palikur-2_you-1,,Palikur,2_you,pis,pis,p i s,,walker2011,,,^p i s$,default
Paraujano-2_you-1,,Paraujano,2_you,pia,pia,p i a,,walker2011,,,^p i a$,default
Parecis-2_you-1,,Parecis,2_you,hitso,hitso,h i ts o,,walker2011,,,^h i ts o$,default
Passe-2_you-1,,Passe,2_you,pje,pje,p j e,,walker2011,,,^p j e$,default
Piapoco-2_you-1,,Piapoco,2_you,pía,pía,p í/i a,,walker2011,,,^p í a$,default
Yine-2_you-1,,Yine,2_you,pitja,pitja,p i t j a,,walker2011,,,^p i t j a$,default
Resigaro-2_you-1,,Resigaro,2_you,"phu, pha",phu,pʰ u,,walker2011,,,^ph u$,default
Resigaro-2_you-2,,Resigaro,2_you,"phu, pha",pha,pʰ a,,walker2011,,,^ph a$,default
Saraveca-2_you-1,,Saraveca,2_you,itin,itin,i t i n,,walker2011,,,^i t i n$,default
Taino-2_you-1,,Taino,2_you,"ti, bu-, uara’",ti,t i,,walker2011,,,^t i$,default
Taino-2_you-2,,Taino,2_you,"ti, bu-, uara’",bu-,b u,,walker2011,,,^b u -$,default
Taino-2_you-3,,Taino,2_you,"ti, bu-, uara’",uara’,u a r a ʔ,,walker2011,,,^u a r a ’$,default
Tariana-2_you-1,,Tariana,2_you,piha,piha,p i h a,,walker2011,,,^p i h a$,default
Terena-2_you-1,,Terena,2_you,îti,îti,î/i t i,,walker2011,,,^î t i$,default
Trinitario-2_you-1,,Trinitario,2_you,piti,piti,p i t i,,walker2011,,,^p i t i$,default
Wainuma-2_you-1,,Wainuma,2_you,piy,piy,p i y,,walker2011,,,^p i y$,default
Wapishana-2_you-1,,Wapishana,2_you,pɨgaɽiɨ,pɨgaɽiɨ,p ɨ g a ɽ i ɨ,,walker2011,,,^p ɨ g a ɽ i ɨ$,default
Araicu-2_you-1,,Araicu,2_you,u-pɨe,u-pɨe,u + p ɨ e,,walker2011,,,^u - p ɨ e$,default
Warekena-2_you-1,,Warekena,2_you,piha,piha,p i h a,,walker2011,,,^p i h a$,default
WarekenaVelha-2_you-1,,WarekenaVelha,2_you,piya,piya,p i j a,,walker2011,,,^p i y a$,default
Waura-2_you-1,,Waura,2_you,pitsu,pitsu,p i ts u,,walker2011,,,^p i ts u$,default
Yavitero-2_you-1,,Yavitero,2_you,hiya,hiya,h i j a,,walker2011,,,^h i y a$,default
Yawalapiti-2_you-1,,Yawalapiti,2_you,tiʂu,tiʂu,t i ʂ u,,walker2011,,,^t i ʂ u$,default
Yucuna-2_you-1,,Yucuna,2_you,pika,pika,p i k a,,walker2011,,,^p i k a$,default
Jumana-2_you-1,,Jumana,2_you,pɨ-la,pɨ-la,p ɨ + l a,,walker2011,,,^p ɨ - l a$,default
Achagua-3_we-1,,Achagua,3_we,waya,waya,w a j a,,walker2011,,,^w a y a$,default
Yanesha-3_we-1,,Yanesha,3_we,ya,ya,j a,,walker2011,,,^y a$,default
Anauya-3_we-1,,Anauya,3_we,wa,wa,w a,,walker2011,,,^w a$,default
Apurina-3_we-1,,Apurina,3_we,ata,ata,a t a,,walker2011,,,^a t a$,default
Aruan-3_we-1,,Aruan,3_we,way,way,w a y,,walker2011,,,^w a y$,default
Ashaninka-3_we-1,,Ashaninka,3_we,arori,arori,a r o r i,,walker2011,,,^a r o r i$,default
Xiriana-3_we-1,,Xiriana,3_we,wanabenari,wanabenari,w a n a b e n a r i,,walker2011,,,^w a n a b e n a r i$,default
Avane-3_we-1,,Avane,3_we,waya,waya,w a j a,,walker2011,,,^w a y a$,default
BaniwaDoIcana-3_we-1,,BaniwaDoIcana,3_we,hwaː,hwaː,ʰw aː,,walker2011,,,^hw aː$,default
Bare-3_we-1,,Bare,3_we,"wa-ni, wã",wa-ni,w a + n i,,walker2011,,,^w a - n i$,default
Bare-3_we-2,,Bare,3_we,"wa-ni, wã",wã,w ã,,walker2011,,,^w ã$,default
Baure-3_we-1,,Baure,3_we,bitiʔ,bitiʔ,b i t i ʔ,,walker2011,,,^b i t i ʔ$,default
Cabiyari-3_we-1,,Cabiyari,3_we,whe,whe,wʰ e,,walker2011,,,^wh e$,default
Caquinte-3_we-1,,Caquinte,3_we,aːtiNpa,aːtiNpa,aː t i ɴ p a,,walker2011,,,^aː t i N p a$,default
Cariai-3_we-1,,Cariai,3_we,woi,woi,w o i,,walker2011,,,^w o i$,default
Chamicuro-3_we-1,,Chamicuro,3_we,aʔti,aʔti,a ʔ t i,,walker2011,,,^a ʔ t i$,default
EnaweneNawe-3_we-1,,EnaweneNawe,3_we,wiʃu,wiʃu,w i ʃ u,,walker2011,,,^w i ʃ u$,default
Garifuna-3_we-1,,Garifuna,3_we,wagίa,wagίa,w a g ί/i a,,walker2011,,,^w a g ί a$,default
Wayuu-3_we-1,,Wayuu,3_we,wa-ya,wa-ya,w a + j a,,walker2011,,,^w a - y a$,default
Guinau-3_we-1,,Guinau,3_we,waduːkani,waduːkani,w a d uː k a n i,,walker2011,,,^w a d uː k a n i$,default
Ignaciano-3_we-1,,Ignaciano,3_we,βíti,βíti,β í/i t i,,walker2011,,,^β í t i$,default
Inapari-3_we-1,,Inapari,3_we,ehé,ehé,e h é/e,,walker2011,,,^e h é$,default
IslandCarib-3_we-1,,IslandCarib,3_we,wagia,wagia,w a g i a,,walker2011,,,^w a g i a$,default
Karutana-3_we-1,,Karutana,3_we,wa,wa,w a,,walker2011,,,^w a$,default
Kaishana-3_we-1,,Kaishana,3_we,wɨwa,wɨwa,w ɨ w a,,walker2011,,,^w ɨ w a$,default
Kinikinao-3_we-1,,Kinikinao,3_we,uːti,uːti,uː t i,,walker2011,,,^uː t i$,default
Curripaco-3_we-1,,Curripaco,3_we,faː,faː,f aː,,walker2011,,,^f aː$,default
Lokono-3_we-1,,Lokono,3_we,we,we,w e,,walker2011,,,^w e$,default
Machiguenga-3_we-1,,Machiguenga,3_we,aro,aro,a r o,,walker2011,,,^a r o$,default
Maipure-3_we-1,,Maipure,3_we,waya,waya,w a j a,,walker2011,,,^w a y a$,default
Manao-3_we-1,,Manao,3_we,wene,wene,w e n e,,walker2011,,,^w e n e$,default
Mandahuaca-3_we-1,,Mandahuaca,3_we,wa-yaha,wa-yaha,w a + j a h a,,walker2011,,,^w a - y a h a$,default
Machinere-3_we-1,,Machinere,3_we,hiya,hiya,h i j a,,walker2011,,,^h i y a$,default
Marawan-3_we-1,,Marawan,3_we,wi-,wi-,w i,,walker2011,,,^w i -$,default
Maragua-3_we-1,,Maragua,3_we,wuya,wuya,w u j a,,walker2011,,,^w u y a$,default
MapidianMawayana-3_we-1,,MapidianMawayana,3_we,wawɨ,wawɨ,w a w ɨ,,walker2011,,,^w a w ɨ$,default
Mehinaku-3_we-1,,Mehinaku,3_we,aitsu,aitsu,a i ts u,,walker2011,,,^a i ts u$,default
Nomatsiguenga-3_we-1,,Nomatsiguenga,3_we,kiro,kiro,k i r o,,walker2011,,,^k i r o$,default
Palikur-3_we-1,,Palikur,3_we,wis,wis,w i s,,walker2011,,,^w i s$,default
Paraujano-3_we-1,,Paraujano,3_we,we,we,w e,,walker2011,,,^w e$,default
Parecis-3_we-1,,Parecis,3_we,witso,witso,w i ts o,,walker2011,,,^w i ts o$,default
Passe-3_we-1,,Passe,3_we,wela,wela,w e l a,,walker2011,,,^w e l a$,default
Piapoco-3_we-1,,Piapoco,3_we,wía,wía,w í/i a,,walker2011,,,^w í a$,default
Yine-3_we-1,,Yine,3_we,wija,wija,w i j a,,walker2011,,,^w i j a$,default
Resigaro-3_we-1,,Resigaro,3_we,"faʔa [excl.], mouʔa [incl.]",faʔa_,f a ʔ a,,walker2011,,,^f a ʔ a _$,default
Resigaro-3_we-2,,Resigaro,3_we,"faʔa [excl.], mouʔa [incl.]",mouʔa_,m o u ʔ a,,walker2011,,,^m o u ʔ a _$,default
Saraveca-3_we-1,,Saraveca,3_we,avi,avi,a v i,,walker2011,,,^a v i$,default
Taino-3_we-1,,Taino,3_we,"guakia, ua-, -wo",guakia,g u a k i a,,walker2011,,,^g u a k i a$,default
Taino-3_we-2,,Taino,3_we,"guakia, ua-, -wo",ua-,u a,,walker2011,,,^u a -$,default
Taino-3_we-3,,Taino,3_we,"guakia, ua-, -wo",-wo,w o,,walker2011,,,^- w o$,default
Tariana-3_we-1,,Tariana,3_we,waha,waha,w a h a,,walker2011,,,^w a h a$,default
Terena-3_we-1,,Terena,3_we,ûti,ûti,û/u t i,,walker2011,,,^û t i$,default
Trinitario-3_we-1,,Trinitario,3_we,witi,witi,w i t i,,walker2011,,,^w i t i$,default
Wainuma-3_we-1,,Wainuma,3_we,wa’a,wa’a,w a ʔ a,,walker2011,,,^w a ’ a$,default
Wapishana-3_we-1,,Wapishana,3_we,waɨnau,waɨnau,w a ɨ n a u,,walker2011,,,^w a ɨ n a u$,default
Araicu-3_we-1,,Araicu,3_we,u,u,uː,,walker2011,,,^u$,default
Warekena-3_we-1,,Warekena,3_we,wahenawi,wahenawi,w a h e n a w i,,walker2011,,,^w a h e n a w i$,default
WarekenaVelha-3_we-1,,WarekenaVelha,3_we,waya,waya,w a j a,,walker2011,,,^w a y a$,default
Waura-3_we-1,,Waura,3_we,aitsu,aitsu,a i ts u,,walker2011,,,^a i ts u$,default
Yavitero-3_we-1,,Yavitero,3_we,waya,waya,w a j a,,walker2011,,,^w a y a$,default
Yawalapiti-3_we-1,,Yawalapiti,3_we,aʂu,aʂu,a ʂ u,,walker2011,,,^a ʂ u$,default
Yucuna-3_we-1,,Yucuna,3_we,weka,weka,w e k a,,walker2011,,,^w e k a$,default
Jumana-3_we-1,,Jumana,3_we,te-la,te-la,t e + l a,,walker2011,,,^t e - l a$,default
Achagua-4_this-1,,Achagua,4_this,"liani [m],  ɻuani [f]",liani_,l i a n i,,walker2011,,,^l i a n i _$,default
Achagua-4_this-2,,Achagua,4_this,"liani [m],  ɻuani [f]",ɻuani_,ɻ u a n i,,walker2011,,,^ɻ u a n i _$,default
Yanesha-4_this-1,,Yanesha,4_this,anj,anj,a n j,,walker2011,,,^a n j$,default
Anauya-4_this-1,,Anauya,4_this,masareni,masareni,m a s a r e n i,,walker2011,,,^m a s a r e n i$,default
Apurina-4_this-1,,Apurina,4_this,ɨ-je,ɨ-je,ɨ + j e,,walker2011,,,^ɨ - j e$,default
Ashaninka-4_this-1,,Ashaninka,4_this,yoka,yoka,j o k a,,walker2011,,,^y o k a$,default
Xiriana-4_this-1,,Xiriana,4_this,nahi,nahi,n a h i,,walker2011,,,^n a h i$,default
Avane-4_this-1,,Avane,4_this,eni,eni,e n i,,walker2011,,,^e n i$,default
BaniwaDoIcana-4_this-1,,BaniwaDoIcana,4_this,hɻie(hẽ),hɻie,h ɻ i e,,walker2011,,,^h ɻ i e$,default
Bare-4_this-1,,Bare,4_this,aɻi,aɻi,a ɻ i,,walker2011,,,^a ɻ i$,default
Baure-4_this-1,,Baure,4_this,"tetʃ [m], titʃ [f]",tetʃ_,t e tʃ,,walker2011,,,^t e tʃ _$,default
Baure-4_this-2,,Baure,4_this,"tetʃ [m], titʃ [f]",titʃ_,t i tʃ,,walker2011,,,^t i tʃ _$,default
Cabiyari-4_this-1,,Cabiyari,4_this,yari,yari,j a r i,,walker2011,,,^y a r i$,default
Caquinte-4_this-1,,Caquinte,4_this,irika,irika,i r i k a,,walker2011,,,^i r i k a$,default
Chamicuro-4_this-1,,Chamicuro,4_this,aneʔye,aneʔye,a n e ʔ j e,,walker2011,,,^a n e ʔ y e$,default
EnaweneNawe-4_this-1,,EnaweneNawe,4_this,eɾe,eɾe,e ɾ e,,walker2011,,,^e ɾ e$,default
Garifuna-4_this-1,,Garifuna,4_this,"le, to",le,l e,,walker2011,,,^l e$,default
Garifuna-4_this-2,,Garifuna,4_this,"le, to",to,t o,,walker2011,,,^t o$,default
Wayuu-4_this-1,,Wayuu,4_this,tʃia,tʃia,tʃ i a,,walker2011,,,^tʃ i a$,default
Guinau-4_this-1,,Guinau,4_this,auhu,auhu,a u h u,,walker2011,,,^a u h u$,default
Ignaciano-4_this-1,,Ignaciano,4_this,"maka [fala m.], ɲika [fala f.]",maka_,m a k a,,walker2011,,,^m a k a _$,default
Ignaciano-4_this-2,,Ignaciano,4_this,"maka [fala m.], ɲika [fala f.]",ɲika_,ɲ i k a,,walker2011,,,^ɲ i k a _$,default
Inapari-4_this-1,,Inapari,4_this,tʃaá(ma),tʃaá,tʃ a á/a,,walker2011,,,^tʃ a á$,default
IslandCarib-4_this-1,,IslandCarib,4_this,tua,tua,t u a,,walker2011,,,^t u a$,default
Kaishana-4_this-1,,Kaishana,4_this,"cai ima, neh hej",cai_ima,c a i + i m a,,walker2011,,,^c a i _ i m a$,default
Kaishana-4_this-2,,Kaishana,4_this,"cai ima, neh hej",neh_hej,n e h + h e j,,walker2011,,,^n e h _ h e j$,default
Kinikinao-4_this-1,,Kinikinao,4_this,enepone,enepone,e n e p o n e,,walker2011,,,^e n e p o n e$,default
Curripaco-4_this-1,,Curripaco,4_this,thiaha,thiaha,tʰ i a h a,,walker2011,,,^th i a h a$,default
Lokono-4_this-1,,Lokono,4_this,lihi,lihi,l i h i,,walker2011,,,^l i h i$,default
Machiguenga-4_this-1,,Machiguenga,4_this,yoka,yoka,j o k a,,walker2011,,,^y o k a$,default
Maipure-4_this-1,,Maipure,4_this,"ia[m], yaya[f], are-pina ",ia,i a,,walker2011,,,^i a$,default
Maipure-4_this-2,,Maipure,4_this,"ia[m], yaya[f], are-pina ",yaya,j a j a,,walker2011,,,^y a y a$,default
Maipure-4_this-3,,Maipure,4_this,"ia[m], yaya[f], are-pina ",are-pina,a r e + p i n a,,walker2011,,,^a r e - p i n a$,default
Mandahuaca-4_this-1,,Mandahuaca,4_this,aniha,aniha,a n i h a,,walker2011,,,^a n i h a$,default
Machinere-4_this-1,,Machinere,4_this,tɨkɨpimalɨ,tɨkɨpimalɨ,t ɨ k ɨ p i m a l ɨ,,walker2011,,,^t ɨ k ɨ p i m a l ɨ$,default
Maragua-4_this-1,,Maragua,4_this,ihehi,ihehi,i h e h i,,walker2011,,,^i h e h i$,default
MapidianMawayana-4_this-1,,MapidianMawayana,4_this,ti’a,ti’a,t i ʔ a,,walker2011,,,^t i ’ a$,default
Mehinaku-4_this-1,,Mehinaku,4_this,ɨʂɨ,ɨʂɨ,ɨ ʂ ɨ,,walker2011,,,^ɨ ʂ ɨ$,default
Nomatsiguenga-4_this-1,,Nomatsiguenga,4_this,ikwa,ikwa,i kʷ a,,walker2011,,,^i kw a$,default
Palikur-4_this-1,,Palikur,4_this,"ner [m], ini[n], ner[f]",ner_,n e r,,walker2011,,,^n e r _$,default
Palikur-4_this-2,,Palikur,4_this,"ner [m], ini[n], ner[f]",ini,i n i,,walker2011,,,^i n i$,default
Palikur-4_this-3,,Palikur,4_this,"ner [m], ini[n], ner[f]",ner,n e r,,walker2011,,,^n e r$,default
Paraujano-4_this-1,,Paraujano,4_this,tʃi,tʃi,tʃ i,,walker2011,,,^tʃ i$,default
Parecis-4_this-1,,Parecis,4_this,eʃe,eʃe,e ʃ e,,walker2011,,,^e ʃ e$,default
Piapoco-4_this-1,,Piapoco,4_this,yái,yái,j á/a i,,walker2011,,,^y á i$,default
Yine-4_this-1,,Yine,4_this,tje,tje,t j e,,walker2011,,,^t j e$,default
Resigaro-4_this-1,,Resigaro,4_this,giʔi,giʔi,g i ʔ i,,walker2011,,,^g i ʔ i$,default
Taino-4_this-1,,Taino,4_this,zi,zi,z i,,walker2011,,,^z i$,default
Tariana-4_this-1,,Tariana,4_this,hane,hane,h a n e,,walker2011,,,^h a n e$,default
Terena-4_this-1,,Terena,4_this,ra,ra,r a,,walker2011,,,^r a$,default
Trinitario-4_this-1,,Trinitario,4_this,tetʃ,tetʃ,t e tʃ,,walker2011,,,^t e tʃ$,default
Wapishana-4_this-1,,Wapishana,4_this,"ɖiwɨɽaː, wɨɽɨː",ɖiwɨɽaː,ɖ i w ɨ ɽ aː,,walker2011,,,^ɖ i w ɨ ɽ aː$,default
