ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Ak-1_i-1,,Ak,1_i,õn,õn,õ n,,Galucio2015,,,^ õ n $,default
Ar-1_i-1,,Ar,1_i,õõt,õõt,õ/õː t,,Galucio2015,,,^ õõ t $,default
Gv-1_i-1,,Gv,1_i,õõt,õõt,õ/õː t,,Galucio2015,,,^ õõ t $,default
Ju-1_i-1,,Ju,1_i,una,una,u n a,,Galucio2015,,,^ u n a $,default
Ka-1_i-1,,Ka,1_i,ʔõn,ʔõn,ʔ õ n,,Galucio2015,,,^ ʔ õ n $,default
Kt-1_i-1,,Kt,1_i,ĩn,ĩn,ĩ n,,Galucio2015,,,^ ĩ n $,default
Ku-1_i-1,,Ku,1_i,õn,õn,õ n,,Galucio2015,,,^ õ n $,default
Ma-1_i-1,,Ma,1_i,õn,õn,õ n,,Galucio2015,,,^ õ n $,default
Me-1_i-1,,Me,1_i,õn,õn,õ n,,Galucio2015,,,^ õ n $,default
Mu-1_i-1,,Mu,1_i,ṍn,ṍn,õ n,,Galucio2015,,,^ ṍ n $,default
Pu-1_i-1,,Pu,1_i,ʔõn,ʔõn,ʔ õ n,,Galucio2015,,,^ ʔ õ n $,default
Sa-1_i-1,,Sa,1_i,õõt,õõt,õ/õː t,,Galucio2015,,,^ õõ t $,default
Su-1_i-1,,Su,1_i,ó.ẽn,ó.ẽn,ó/o + ẽ n,,Galucio2015,,,^ ó . ẽ n $,default
Tu-1_i-1,,Tu,1_i,õn,õn,õ n,,Galucio2015,,,^ õ n $,default
Wa-1_i-1,,Wa,1_i,õn,õn,õ n,,Galucio2015,,,^ õ n $,default
Xi-1_i-1,,Xi,1_i,una,una,u n a,,Galucio2015,,,^ u n a $,default
Zo-1_i-1,,Zo,1_i,õõt,õõt,õ/õː t,,Galucio2015,,,^ õõ t $,default
Aw-1_i-1,,Aw,1_i,ito,ito,i t o,,Galucio2015,,,^ i t o $,default
Mw-1_i-1,,Mw,1_i,ujto,ujto,u j t o,,Galucio2015,,,^ u j t o $,default
Pg-1_i-1,,Pg,1_i,ʃe,ʃe,ʃ e,,Galucio2015,,,^ ʃ e $,default
Pt-1_i-1,,Pt,1_i,ji(hi),ji,j i,,Galucio2015,,,^ j i $,default
Ta-1_i-1,,Ta,1_i,ie,ie,i e,,Galucio2015,,,^ i e $,default
Uk-1_i-1,,Uk,1_i,ihẽ,ihẽ,i h ẽ,,Galucio2015,,,^ i h ẽ $,default
Ak-2_you-1,,Ak,2_you,en,en,e n,,Galucio2015,,,^ e n $,default
Ar-2_you-1,,Ar,2_you,ẽẽt,ẽẽt,ẽː t,,Galucio2015,,,^ ẽẽ t $,default
Aw-2_you-1,,Aw,2_you,ʔen,ʔen,ʔ e n,,Galucio2015,,,^ ʔ e n $,default
Gv-2_you-1,,Gv,2_you,ẽẽt,ẽẽt,ẽː t,,Galucio2015,,,^ ẽẽ t $,default
Ju-2_you-1,,Ju,2_you,ena,ena,e n a,,Galucio2015,,,^ e n a $,default
Ka-2_you-1,,Ka,2_you,ʔẽn,ʔẽn,ʔ ẽ n,,Galucio2015,,,^ ʔ ẽ n $,default
Kt-2_you-1,,Kt,2_you,ãn,ãn,ã n,,Galucio2015,,,^ ã n $,default
Ku-2_you-1,,Ku,2_you,ẽn,ẽn,ẽ n,,Galucio2015,,,^ ẽ n $,default
Ma-2_you-1,,Ma,2_you,ẽn,ẽn,ẽ n,,Galucio2015,,,^ ẽ n $,default
Me-2_you-1,,Me,2_you,ẽt,ẽt,ẽ t,,Galucio2015,,,^ ẽ t $,default
Mu-2_you-1,,Mu,2_you,ẽ́n,ẽ́n,ẽ́/ẽ n,,Galucio2015,,,^ ẽ́ n $,default
Mw-2_you-1,,Mw,2_you,en,en,e n,,Galucio2015,,,^ e n $,default
Pu-2_you-1,,Pu,2_you,ʔẽn,ʔẽn,ʔ ẽ n,,Galucio2015,,,^ ʔ ẽ n $,default
Sa-2_you-1,,Sa,2_you,ẽẽt,ẽẽt,ẽː t,,Galucio2015,,,^ ẽẽ t $,default
Su-2_you-1,,Su,2_you,é.ẽn,é.ẽn,é/e + ẽ n,,Galucio2015,,,^ é . ẽ n $,default
Tu-2_you-1,,Tu,2_you,ẽn,ẽn,ẽ n,,Galucio2015,,,^ ẽ n $,default
Wa-2_you-1,,Wa,2_you,ʔẽn,ʔẽn,ʔ ẽ n,,Galucio2015,,,^ ʔ ẽ n $,default
Xi-2_you-1,,Xi,2_you,ena,ena,e n a,,Galucio2015,,,^ e n a $,default
Zo-2_you-1,,Zo,2_you,ẽẽt,ẽẽt,ẽː t,,Galucio2015,,,^ ẽẽ t $,default
Pg-2_you-1,,Pg,2_you,nde,nde,n d e,,Galucio2015,,,^ n d e $,default
Pt-2_you-1,,Pt,2_you,nde(he),nde,n d e,,Galucio2015,,,^ n d e $,default
Ta-2_you-1,,Ta,2_you,ane,ane,a n e,,Galucio2015,,,^ a n e $,default
Uk-2_you-1,,Uk,2_you,nde,nde,n d e,,Galucio2015,,,^ n d e $,default
Pg-3_weinclusive-1,,Pg,3_weinclusive,ɲande,ɲande,ɲ a n d e,,Galucio2015,,,^ ɲ a n d e $,default
Pt-3_weinclusive-1,,Pt,3_weinclusive,ɲande,ɲande,ɲ a n d e,,Galucio2015,,,^ ɲ a n d e $,default
Ta-3_weinclusive-1,,Ta,3_weinclusive,tjane,tjane,t j a n e,,Galucio2015,,,^ t j a n e $,default
Uk-3_weinclusive-1,,Uk,3_weinclusive,jande,jande,j a n d e,,Galucio2015,,,^ j a n d e $,default
Ar-3_weinclusive-1,,Ar,3_weinclusive,panóój,panóój,p a n óó/oː j,,Galucio2015,,,^ p a n óó j $,default
Gv-3_weinclusive-1,,Gv,3_weinclusive,panóój,panóój,p a n óó/oː j,,Galucio2015,,,^ p a n óó j $,default
Su-3_weinclusive-1,,Su,3_weinclusive,pá.ẽn,pá.ẽn,p á/a + ẽ n,,Galucio2015,,,^ p á . ẽ n $,default
Zo-3_weinclusive-1,,Zo,3_weinclusive,panóój,panóój,p a n óó/oː j,,Galucio2015,,,^ p a n óó j $,default
Ak-3_weinclusive-1,,Ak,3_weinclusive,kiʧe,kiʧe,k i tʃ e,,Galucio2015,,,^ k i ʧ e $,default
Ju-3_weinclusive-1,,Ju,3_weinclusive,sí,sí,s í/i,,Galucio2015,,,^ s í $,default
Me-3_weinclusive-1,,Me,3_weinclusive,kise-jat,kise-jat,k i s e j a t,,Galucio2015,,,^ k i s e - j a t $,default
Tu-3_weinclusive-1,,Tu,3_weinclusive,kitwat,kitwat,k i t w a t,,Galucio2015,,,^ k i tw a t $,default
Ku-3_weinclusive-1,,Ku,3_weinclusive,weidɨsip,weidɨsip,w e i d ɨ s i p,,Galucio2015,,,^ w e i d ɨ s i p $,default
Mu-3_weinclusive-1,,Mu,3_weinclusive,wə̤jʤə́,wə̤jʤə́,w ə̤ j dʒ ə́/ə,,Galucio2015,,,^ w ə̤ j ʤ ə́ $,default
Ka-3_weinclusive-1,,Ka,3_weinclusive,iʔtə́,iʔtə́,i ʔ t ə́/ə,,Galucio2015,,,^ i ʔ t ə́ $,default
Kt-3_weinclusive-1,,Kt,3_weinclusive,ɨjʧa,ɨjʧa,ɨ j tʃ a,,Galucio2015,,,^ ɨ j ʧ a $,default
Aw-3_weinclusive-1,,Aw,3_weinclusive,kajã,kajã,k a j ã,,Galucio2015,,,^ k a j ã $,default
Mw-3_weinclusive-1,,Mw,3_weinclusive,aito,aito,a i t o,,Galucio2015,,,^ a i t o $,default
Wa-3_weinclusive-1,,Wa,3_weinclusive,ʧiɾe,ʧiɾe,tʃ i ɾ e,,Galucio2015,,,^ ʧ i ɾ e $,default
Ma-3_weinclusive-1,,Ma,3_weinclusive,kitẽjã,kitẽjã,k i t ẽ j ã,,Galucio2015,,,^ k i t ẽ j ã $,default
Xi-3_weinclusive-1,,Xi,3_weinclusive,uzudɨ,uzudɨ,u z u d ɨ,,Galucio2015,,,^ u z u d ɨ $,default
Pu-3_weinclusive-1,,Pu,3_weinclusive,je-ßəɾa,je-ßəɾa,j e β ə ɾ a,,Galucio2015,,,^ j e - ß ə ɾ a $,default
Ar-4_this-1,,Ar,4_this,ãã́,ãã́,ãã́/ãː,,Galucio2015,,,^ ãã́ $,default
Gv-4_this-1,,Gv,4_this,ãã́,ãã́,ãã́/ãː,,Galucio2015,,,^ ãã́ $,default
Ju-4_this-1,,Ju,4_this,anɨ,anɨ,a n ɨ,,Galucio2015,,,^ a n ɨ $,default
Su-4_this-1,,Su,4_this,ãã́,ãã́,ãã́/ãː,,Galucio2015,,,^ ãã́ $,default
Xi-4_this-1,,Xi,4_this,anɨ,anɨ,a n ɨ,,Galucio2015,,,^ a n ɨ $,default
Zo-4_this-1,,Zo,4_this,ãã́,ãã́,ãã́/ãː,,Galucio2015,,,^ ãã́ $,default
Ak-4_this-1,,Ak,4_this,eme,eme,e m e,,Galucio2015,,,^ e m e $,default
Ka-4_this-1,,Ka,4_this,mẽt,mẽt,m ẽ t,,Galucio2015,,,^ m ẽ t $,default
Mw-4_this-1,,Mw,4_this,mẽjẽ,mẽjẽ,m ẽ j ẽ,,Galucio2015,,,^ m ẽ j ẽ $,default
Uk-4_this-1,,Uk,4_this,komeʔẽ,komeʔẽ,k o m e ʔ ẽ,,Galucio2015,,,^ k o m e ʔ ẽ $,default
Wa-4_this-1,,Wa,4_this,ẽẽ,ẽẽ,ẽː,,Galucio2015,,,^ ẽẽ $,default
Mu-4_this-1,,Mu,4_this,i-ʤa,i-ʤa,i dʒ a,,Galucio2015,,,^ i - ʤ a $,default
Ta-4_this-1,,Ta,4_this,hã,hã,h ã,,Galucio2015,,,^ h ã $,default
Tu-4_this-1,,Tu,4_this,ha-,ha-,h a,,Galucio2015,,,^ h a - $,default
Pg-4_this-1,,Pg,4_this,ko(va),ko,k o,,Galucio2015,,,^ k o $,default
Pt-4_this-1,,Pt,4_this,aɡwa,aɡwa,a g w a,,Galucio2015,,,^ a ɡw a $,default
Aw-4_this-1,,Aw,4_this,akoj,akoj,a k o j,,Galucio2015,,,^ a k o j $,default
Ma-4_this-1,,Ma,4_this,ʧẽɾõ,ʧẽɾõ,tʃ ẽ ɾ õ,,Galucio2015,,,^ ʧ ẽ ɾ õ $,default
Me-4_this-1,,Me,4_this,op,op,o p,,Galucio2015,,,^ o p $,default
Kt-4_this-1,,Kt,4_this,kahɨt,kahɨt,k a h ɨ t,,Galucio2015,,,^ k a h ɨ t $,default
Ar-5_that-1,,Ar,5_that,jè,jè,j è/e,,Galucio2015,,,^ j è $,default
Gv-5_that-1,,Gv,5_that,jè,jè,j è/e,,Galucio2015,,,^ j è $,default
Ka-5_that-1,,Ka,5_that,jet je,jet je,j e t + j e,,Galucio2015,,,^ j e t + j e $,default
Su-5_that-1,,Su,5_that,je,je,j e,,Galucio2015,,,^ j e $,default
Zo-5_that-1,,Zo,5_that,ji,ji,j i,,Galucio2015,,,^ j i $,default
Ta-5_that-1,,Ta,5_that,epe,epe,e p e,,Galucio2015,,,^ e p e $,default
Uk-5_that-1,,Uk,5_that,pemeʔẽ,pemeʔẽ,p e m e ʔ ẽ,,Galucio2015,,,^ p e m e ʔ ẽ $,default
Ak-5_that-1,,Ak,5_that,jẽɾom,jẽɾom,j ẽ ɾ o m,,Galucio2015,,,^ j ẽ ɾ o m $,default
Ma-5_that-1,,Ma,5_that,mẽɾõ,mẽɾõ,m ẽ ɾ õ,,Galucio2015,,,^ m ẽ ɾ õ $,default
Ju-5_that-1,,Ju,5_that,amɨ,amɨ,a m ɨ,,Galucio2015,,,^ a m ɨ $,default
Xi-5_that-1,,Xi,5_that,amɨ,amɨ,a m ɨ,,Galucio2015,,,^ a m ɨ $,default
Pg-5_that-1,,Pg,5_that,amova,amova,a m o v a,,Galucio2015,,,^ a m o v a $,default
Pt-5_that-1,,Pt,5_that,ŋwi,ŋwi,ŋ w i,,Galucio2015,,,^ ŋw i $,default
Aw-5_that-1,,Aw,5_that,jatã,jatã,j a t ã,,Galucio2015,,,^ j a t ã $,default
Mw-5_that-1,,Mw,5_that,meiko,meiko,m e i k o,,Galucio2015,,,^ m e i k o $,default
Mu-5_that-1,,Mu,5_that,i-bó,i-bó,i b ó/o,,Galucio2015,,,^ i - b ó $,default
Me-5_that-1,,Me,5_that,eke,eke,e k e,,Galucio2015,,,^ e k e $,default
Kt-5_that-1,,Kt,5_that,kahɨt,kahɨt,k a h ɨ t,,Galucio2015,,,^ k a h ɨ t $,default
Ar-6_what-1,,Ar,6_what,mé,mé,m é/e,,Galucio2015,,,^ m é $,default
Gv-6_what-1,,Gv,6_what,mé,mé,m é/e,,Galucio2015,,,^ m é $,default
Sa-6_what-1,,Sa,6_what,mé,mé,m é/e,,Galucio2015,,,^ m é $,default
Zo-6_what-1,,Zo,6_what,mé,mé,m é/e,,Galucio2015,,,^ m é $,default
Kt-6_what-1,,Kt,6_what,mõɾã,mõɾã,m õ ɾ ã,,Galucio2015,,,^ m õ ɾ ã $,default
Pg-6_what-1,,Pg,6_what,mbaʔe,mbaʔe,m b a ʔ e,,Galucio2015,,,^ m b a ʔ e $,default
Ta-6_what-1,,Ta,6_what,mahe,mahe,m a h e,,Galucio2015,,,^ m a h e $,default
Uk-6_what-1,,Uk,6_what,maʔe,maʔe,m a ʔ e,,Galucio2015,,,^ m a ʔ e $,default
Aw-6_what-1,,Aw,6_what,kaɾika,kaɾika,k a ɾ i k a,,Galucio2015,,,^ k a ɾ i k a $,default
Mw-6_what-1,,Mw,6_what,kat,kat,k a t,,Galucio2015,,,^ k a t $,default
Pt-6_what-1,,Pt,6_what,ɡaɾa,ɡaɾa,g a ɾ a,,Galucio2015,,,^ ɡ a ɾ a $,default
Tu-6_what-1,,Tu,6_what,kat,kat,k a t,,Galucio2015,,,^ k a t $,default
Ku-6_what-1,,Ku,6_what,ado,ado,a d o,,Galucio2015,,,^ a do $,default
Me-6_what-1,,Me,6_what,aɾop,aɾop,a ɾ o p,,Galucio2015,,,^ a ɾ o p $,default
Mu-6_what-1,,Mu,6_what,aʤó ~ áʤo,aʤó,a dʒ ó/o,,Galucio2015,,,^ aʤó $,default
Mu-6_what-2,,Mu,6_what,aʤó ~ áʤo,áʤo,á/a dʒ o,,Galucio2015,,,^ á ʤ o $,default
Wa-6_what-1,,Wa,6_what,aɾop,aɾop,a ɾ o p,,Galucio2015,,,^ a ɾ o p $,default
Ju-6_what-1,,Ju,6_what,apá,apá,a p á/a,,Galucio2015,,,^ a p á $,default
Xi-6_what-1,,Xi,6_what,apa,apa,a p a,,Galucio2015,,,^ a p a $,default
Ma-6_what-1,,Ma,6_what,alikʔop,alikʔop,a l i k ʔ o p,,Galucio2015,,,^ a l i k ʔ o p $,default
Su-6_what-1,,Su,6_what,nã́ãn,nã́ãn,n ã́/ã ã n,,Galucio2015,,,^ n ã́ ã n $,default
Ka-6_what-1,,Ka,6_what,kɨt,kɨt,k ɨ t,,Galucio2015,,,^ k ɨ t $,default
Ju-7_who-1,,Ju,7_who,má,má,m á/a,,Galucio2015,,,^ m á $,default
Ku-7_who-1,,Ku,7_who,abɨ,abɨ,a b ɨ,,Galucio2015,,,^ a b ɨ $,default
Mu-7_who-1,,Mu,7_who,abə́ ~ ábə,abə́,a b ə́/ə,,Galucio2015,,,^ abə́ $,default
Mu-7_who-2,,Mu,7_who,abə́ ~ ábə,ábə,á/a b ə,,Galucio2015,,,^ á b ə $,default
Pg-7_who-1,,Pg,7_who,mava,mava,m a v a,,Galucio2015,,,^ m a v a $,default
Pt-7_who-1,,Pt,7_who,maʔŋa,maʔŋa,m a ʔ ŋ a,,Galucio2015,,,^ m a ʔ ŋ a $,default
Ta-7_who-1,,Ta,7_who,ãwã,ãwã,ã w ã,,Galucio2015,,,^ ã w ã $,default
Uk-7_who-1,,Uk,7_who,awa,awa,a w a,,Galucio2015,,,^ a w a $,default
Xi-7_who-1,,Xi,7_who,ma,ma,m a,,Galucio2015,,,^ m a $,default
Ar-7_who-1,,Ar,7_who,mé,mé,m é/e,,Galucio2015,,,^ m é $,default
Gv-7_who-1,,Gv,7_who,mé,mé,m é/e,,Galucio2015,,,^ m é $,default
Ka-7_who-1,,Ka,7_who,mõɾã,mõɾã,m õ ɾ ã,,Galucio2015,,,^ m õ ɾ ã $,default
Zo-7_who-1,,Zo,7_who,mé,mé,m é/e,,Galucio2015,,,^ m é $,default
Tu-7_who-1,,Tu,7_who,apo,apo,a p o,,Galucio2015,,,^ a p o $,default
Wa-7_who-1,,Wa,7_who,apokwaat,apokwaat,a p o k w aː t,,Galucio2015,,,^ a p o kw aa t $,default
Ma-7_who-1,,Ma,7_who,alikop,alikop,a l i k o p,,Galucio2015,,,^ a l i k o p $,default
Me-7_who-1,,Me,7_who,aɾobẽp,aɾobẽp,a ɾ o b ẽ p,,Galucio2015,,,^ a ɾ o b ẽ p $,default
Aw-7_who-1,,Aw,7_who,kojɨka,kojɨka,k o j ɨ k a,,Galucio2015,,,^ k o j ɨ k a $,default
Mw-7_who-1,,Mw,7_who,uwẽi,uwẽi,u w ẽ i,,Galucio2015,,,^ u w ẽ i $,default
Ka-7_who-2,,Ka,7_who,nãn,nãn,n ã n,,Galucio2015,,,^ n ã n $,default
Ak-8_not-1,,Ak,8_not,nom,nom,n o m,,Galucio2015,,,^ n o m $,default
Ar-8_not-1,,Ar,8_not,ṍṍp,ṍṍp,ṍṍ/õː p,,Galucio2015,,,^ ṍṍ p $,default
Gv-8_not-1,,Gv,8_not,ṍõ̀p,ṍõ̀p,õ õ̀/õ p,,Galucio2015,,,^ ṍ õ̀ p $,default
Me-8_not-1,,Me,8_not,nop,nop,n o p,,Galucio2015,,,^ n o p $,default
Pu-8_not-1,,Pu,8_not,nõ,nõ,n õ,,Galucio2015,,,^ n õ $,default
Tu-8_not-1,,Tu,8_not,-ʔõm,-ʔõm,ʔ õ m,,Galucio2015,,,^- ʔ õ m $,default
Wa-8_not-1,,Wa,8_not,-õm,-õm,õ m,,Galucio2015,,,^- õ m $,default
Zo-8_not-1,,Zo,8_not,ṍõ̀p,ṍõ̀p,õ õ̀/õ p,,Galucio2015,,,^ ṍ õ̀ p $,default
Mw-8_not-1,,Mw,8_not,ɨ(ɨ)t ʔi,ɨt ʔi,ɨ t + ʔ i,,Galucio2015,,,^ ɨ t + ʔ i $,default
Pg-8_not-1,,Pg,8_not,nd(V)- -i,nd- -i,n d + i,,Galucio2015,,,^ n d - + - i $,default
Pt-8_not-1,,Pt,8_not,n(d)- -i,n- -i,n + i,,Galucio2015,,,^ n - + - i $,default
Ta-8_not-1,,Ta,8_not,n(ã)- -i,n- -i,n + i,,Galucio2015,,,^ n - + - i $,default
Ju-8_not-1,,Ju,8_not,-aũ,-aũ,a ũ,,Galucio2015,,,^- a ũ $,default
Ju-8_not-2,,Ju,8_not,-ma,-ma,m a,,Galucio2015,,,^- m a $,default
Xi-8_not-1,,Xi,8_not,-aũ,-aũ,a ũ,,Galucio2015,,,^- a ũ $,default
Xi-8_not-2,,Xi,8_not,-ma,-ma,m a,,Galucio2015,,,^- m a $,default
Uk-8_not-1,,Uk,8_not,ɨm,ɨm,ɨ m,,Galucio2015,,,^ ɨ m $,default
Aw-8_not-1,,Aw,8_not,an,an,a n,,Galucio2015,,,^ a n $,default
Mu-8_not-1,,Mu,8_not,ŋə́,ŋə́,ŋ ə́/ə,,Galucio2015,,,^ ŋ ə́ $,default
Ma-8_not-1,,Ma,8_not,piit,piit,p iː t,,Galucio2015,,,^ p ii t $,default
Ka-8_not-1,,Ka,8_not,iʔke,iʔke,i ʔ k e,,Galucio2015,,,^ i ʔ k e $,default
Sa-8_not-1,,Sa,8_not,aʔõ,aʔõ,a ʔ õ,,Galucio2015,,,^ a ʔ õ $,default
Kt-8_not-1,,Kt,8_not,padnĩ,padnĩ,p a d n ĩ,,Galucio2015,,,^ p a d n ĩ $,default
Sa-9_all-1,,Sa,9_all,sópój,sópój,s ó/o p ó/o j,,Galucio2015,,,^ s ó p ó j $,default
Zo-9_all-1,,Zo,9_all,sopop,sopop,s o p o p,,Galucio2015,,,^ s o p o p $,default
Pg-9_all-1,,Pg,9_all,opa,opa,o p a,,Galucio2015,,,^ o p a $,default
Uk-9_all-1,,Uk,9_all,johu,johu,j o h u,,Galucio2015,,,^ j o h u $,default
Pt-9_all-1,,Pt,9_all,pavẽi,pavẽi,p a v ẽ i,,Galucio2015,,,^ p a v ẽ i $,default
Aw-9_all-1,,Aw,9_all,namãpɨte,namãpɨte,n a m ã p ɨ t e,,Galucio2015,,,^ n a m ã p ɨ t e $,default
Mw-9_all-1,,Mw,9_all,toɾania,toɾania,t o ɾ a n i a,,Galucio2015,,,^ t o ɾ a n i a $,default
Mu-9_all-1,,Mu,9_all,sóat,sóat,s ó/o a t,,Galucio2015,,,^ s ó a t $,default
Ku-9_all-1,,Ku,9_all,póam,póam,p ó/o a m,,Galucio2015,,,^ p ó a m $,default
Wa-9_all-1,,Wa,9_all,ndeɡe,ndeɡe,n d e g e,,Galucio2015,,,^ n d e ɡ e $,default
Ma-9_all-1,,Ma,9_all,ßiibmõ,ßiibmõ,β iː b m õ,,Galucio2015,,,^ ß ii b m õ $,default
Tu-9_all-1,,Tu,9_all,eɾote,eɾote,e ɾ o t e,,Galucio2015,,,^ e ɾ o t e $,default
Me-9_all-1,,Me,9_all,paeseet,paeseet,p a e s eː t,,Galucio2015,,,^ p a e s ee t $,default
Xi-9_all-1,,Xi,9_all,kiwi,kiwi,k i w i,,Galucio2015,,,^ k i w i $,default
Ju-9_all-1,,Ju,9_all,bitéhu,bitéhu,b i t é/e h u,,Galucio2015,,,^ b i t éh u $,default
Gv-9_all-1,,Gv,9_all,kĩ́ɾĩ́jã́ã,kĩ́ɾĩ́jã́ã,k ĩ́/ĩ ɾ ĩ́/ĩ j ã́/ã ã,,Galucio2015,,,^ k ĩ́ ɾ ĩ́ j ã́ ã $,default
Ar-9_all-1,,Ar,9_all,ßéɾep,ßéɾep,β é/e ɾ e p,,Galucio2015,,,^ ß é ɾ e p $,default
Su-9_all-1,,Su,9_all,baɡatéɾ,baɡatéɾ,b a g a t é/e ɾ,,Galucio2015,,,^ b a ɡ a t é ɾ $,default
Ka-9_all-1,,Ka,9_all,iakatĩĩm,iakatĩĩm,i a k a t ĩː m,,Galucio2015,,,^ i a k a t ĩĩ m $,default
Pg-10_many-1,,Pg,10_many,h-eta,h-eta,h e t a,,Galucio2015,,,^ h - e ta $,default
Uk-10_many-1,,Uk,10_many,h-eta,h-eta,h e t a,,Galucio2015,,,^ h - e ta $,default
Gv-10_many-1,,Gv,10_many,ɡóló-á,ɡóló-á,g ó/o l ó/o á/a,,Galucio2015,,,^ ɡ ó l ó - á $,default
Zo-10_many-1,,Zo,10_many,ɡóló-á,ɡóló-á,g ó/o l ó/o á/a,,Galucio2015,,,^ ɡ ó l ó - á $,default
Ju-10_many-1,,Ju,10_many,iʧíbɨ,iʧíbɨ,i tʃ í/i b ɨ,,Galucio2015,,,^ i ʧ í b ɨ $,default
Xi-10_many-1,,Xi,10_many,tubɨ,tubɨ,t u b ɨ,,Galucio2015,,,^ t u b ɨ $,default
Ta-10_many-1,,Ta,10_many,hɨŋa,hɨŋa,h ɨ ŋ a,,Galucio2015,,,^ h ɨ ŋ a $,default
Pt-10_many-1,,Pt,10_many,-eʔɨi,-eʔɨi,e ʔ ɨ i,,Galucio2015,,,^- e ʔ ɨ i $,default
Aw-10_many-1,,Aw,10_many,ʔɨtoto,ʔɨtoto,ʔ ɨ t o t o,,Galucio2015,,,^ ʔ ɨ t o t o $,default
Mw-10_many-1,,Mw,10_many,kahato,kahato,k a h a t o,,Galucio2015,,,^ k a h a t o $,default
Mu-10_many-1,,Mu,10_many,ádé,ádé,á/a d é/e,,Galucio2015,,,^ á d é $,default
Ku-10_many-1,,Ku,10_many,ʧĩn ~ ʤĩn,ʧĩn,tʃ ĩ n,,Galucio2015,,,^ ʧĩn $,default
Ku-10_many-2,,Ku,10_many,ʧĩn ~ ʤĩn,ʤĩn,dʒ ĩ n,,Galucio2015,,,^ ʤ ĩ n $,default
Wa-10_many-1,,Wa,10_many,pite,pite,p i t e,,Galucio2015,,,^ p i t e $,default
Ma-10_many-1,,Ma,10_many,kalejõ,kalejõ,k a l e j õ,,Galucio2015,,,^ k a l e j õ $,default
Tu-10_many-1,,Tu,10_many,kaɾato,kaɾato,k a ɾ a t o,,Galucio2015,,,^ k a ɾ a t o $,default
Me-10_many-1,,Me,10_many,-obaat,-obaat,o b aː t,,Galucio2015,,,^- o b aa t $,default
Ka-10_many-1,,Ka,10_many,paʔpik-tem,paʔpik-tem,p a ʔ p i k t e m,,Galucio2015,,,^ p a ʔ p i k - t e m $,default
Ar-10_many-1,,Ar,10_many,kakóó,kakóó,k a k óó/oː,,Galucio2015,,,^ k a k óó $,default
Sa-10_many-1,,Sa,10_many,déét,déét,d éé/eː t,,Galucio2015,,,^ d éé t $,default
Su-10_many-1,,Su,10_many,ʃáme.ṍ,ʃáme.ṍ,ʃ á/a m e + õ,,Galucio2015,,,^ ʃ á m e . ṍ $,default
Kt-10_many-1,,Kt,10_many,pitat,pitat,p i t a t,,Galucio2015,,,^ p i ta t $,default
Ar-11_one-1,,Ar,11_one,mṍṍt,mṍṍt,m ṍṍ/õː t,,Galucio2015,,,^ m ṍṍ t $,default
Gv-11_one-1,,Gv,11_one,móòj,móòj,m ó/o ò/o j,,Galucio2015,,,^ m ó ò j $,default
Pu-11_one-1,,Pu,11_one,mõm,mõm,m õ m,,Galucio2015,,,^ m õ m $,default
Sa-11_one-1,,Sa,11_one,mṍṍt,mṍṍt,m ṍṍ/õː t,,Galucio2015,,,^ m ṍṍ t $,default
Su-11_one-1,,Su,11_one,mááj,mááj,m áá/aː j,,Galucio2015,,,^ m áá j $,default
Zo-11_one-1,,Zo,11_one,móòj,móòj,m ó/o ò/o j,,Galucio2015,,,^ m ó ò j $,default
Ak-11_one-1,,Ak,11_one,kɨte,kɨte,k ɨ t e,,Galucio2015,,,^ k ɨ t e $,default
Ma-11_one-1,,Ma,11_one,eɾekɨt,eɾekɨt,e ɾ e k ɨ t,,Galucio2015,,,^ e ɾ e k ɨ t $,default
Me-11_one-1,,Me,11_one,kiʦe,kiʦe,k i ts e,,Galucio2015,,,^ k i ʦ e $,default
Me-11_one-2,,Me,11_one,kie-ka,kie-ka,k i e k a,,Galucio2015,,,^ k i e - k a $,default
Tu-11_one-1,,Tu,11_one,kie,kie,k i e,,Galucio2015,,,^ k i e $,default
Wa-11_one-1,,Wa,11_one,kiet,kiet,k i e t,,Galucio2015,,,^ k i e t $,default
Pg-11_one-1,,Pg,11_one,peteĩ,peteĩ,p e t e ĩ,,Galucio2015,,,^ p e t e ĩ $,default
Uk-11_one-1,,Uk,11_one,peteĩ,peteĩ,p e t e ĩ,,Galucio2015,,,^ p e t e ĩ $,default
Ju-11_one-1,,Ju,11_one,meméhinaku,meméhinaku,m e m é/e h i n a k u,,Galucio2015,,,^ m e m éh i n a k u $,default
Xi-11_one-1,,Xi,11_one,memehinaku,memehinaku,m e m e h i n a k u,,Galucio2015,,,^ m e m e h i n a k u $,default
Ta-11_one-1,,Ta,11_one,ãtjepe,ãtjepe,ã t j e p e,,Galucio2015,,,^ ã t j e p e $,default
Pt-11_one-1,,Pt,11_one,ojipéji,ojipéji,o j i p é/e j i,,Galucio2015,,,^ o j i p é j i $,default
Aw-11_one-1,,Aw,11_one,momoʐoʦu,momoʐoʦu,m o m o ʐ o ts u,,Galucio2015,,,^ m o m o ʐ o ʦ u $,default
Mw-11_one-1,,Mw,11_one,wẽtup,wẽtup,w ẽ t u p,,Galucio2015,,,^ w ẽ t u p $,default
